driveruuid,week_date,supply_hours,trip_hours
39a93eed-1532-4233-bfcd-a5bb02e1f92c,10/3/2022,14.83333,6.75
93948232-e9e6-4f90-a51b-bee535264695,10/3/2022,16.5,8.48333
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,10/3/2022,43.15,21.55
ca7ef6c7-7323-4709-83a2-044dd38f4867,10/3/2022,62.18333,33.73333
9210887c-3841-4e0b-b25e-448effb3a998,10/3/2022,48.45,29.8
381c3d67-39d6-4866-8249-05299405d188,10/3/2022,63.08333,28.55
14761a49-b3fe-4037-946d-c6fb92592453,10/3/2022,38.58333,19.68333
89642f6a-b855-41ff-8368-ca13e8627765,10/3/2022,65.1,37.36666
72a84bb0-1e0c-41a7-bd05-36fb504d240a,10/3/2022,50.85,31.01666
1628d416-3002-4cec-8f38-1453b708e531,10/3/2022,62.28333,34.73333
caf6d8bc-6158-4861-bb88-bba309bb3e17,10/3/2022,72.1,47.4
f6664721-82f6-4be7-a36c-45414ac7590e,10/3/2022,31.2,19.08333
f2aaf01a-04e0-49a6-a7f1-0b80232116b4,10/3/2022,11.31666,6.08333
4d8aa9ad-1a8a-4890-883e-a366581e4297,10/3/2022,61.05,25.76666
bd21be8a-07c4-4514-a240-8dea8d804fea,10/3/2022,88.95,53.01666
0fe77c09-c4bd-42e5-bce2-a4bd6b4db5d9,10/3/2022,36.45,21.75
a4477ee8-954f-4cfb-a9ee-9a9ae1aa550c,10/3/2022,53.56666,31.55
dd1bc299-951d-4b25-842e-b954a160fb12,10/3/2022,18.78333,11.73333
2d4184d8-5f69-4c03-baf4-c2c0b82aaa63,10/3/2022,51.75,33.86666
299c9de6-676f-4eee-808e-c4abf7f24257,10/3/2022,53.15,27.31666
4268826b-dc7d-4c15-bb64-2e018d76a1f6,10/3/2022,48.21666,30.05
642190f4-6e94-464d-b722-af7053996efe,10/3/2022,62.11666,39.48333
6980ff7d-06e8-4819-a69e-9831b0acf06d,10/3/2022,65.13333,36.05
be5b0440-5b59-4dc9-8b23-b1f1a0bbd756,10/3/2022,72.76666,40.9
6f34d7d9-72d1-474a-a4a2-81d2a7f9eb96,10/3/2022,80.86666,48.8
696da4f8-fd6f-4fc5-98a1-9e0c7bd72ea1,10/3/2022,91.98333,49.51666
c174bb2d-a11e-41a0-870e-e0c79d1314c4,10/3/2022,3.38333,1.51666
ccd5f0f1-a8f3-4723-af1f-29e49bf93b4f,10/3/2022,55.03333,31.96666
ccabac3d-d8f2-4311-8c9c-19f653f1e161,10/3/2022,64.98333,40.26666
544680f8-843c-4b5a-869e-0c25b140f5d2,10/3/2022,79.86666,47.86666
dc61a3d9-3d4f-43fd-b840-fd9419da56fd,10/3/2022,79.16666,47.86666
caa2e239-64ad-44c8-aeb4-5885e293ebca,10/3/2022,25.51666,12.56666
4bc9298b-c17c-47a5-bb83-4986fa4ba663,10/3/2022,45.23333,23.35
fc55a167-db35-4332-9729-458eb1febdd5,10/3/2022,60.15,29.43333
8099f186-534f-4981-b5f4-abae3be5d133,10/3/2022,64.3,34.41666
45325495-51de-487b-b0d5-b9721795512b,10/3/2022,65.58333,36.58333
85fb861d-d0da-4e7b-a8df-f8b075e9e27c,10/3/2022,86.83333,51.68333
517e5201-4d47-42c3-8ca8-c14df89368fe,10/3/2022,59.45,33.9
8c50bc47-8fc1-49d7-83cd-28ac8a8664dd,10/3/2022,56.86666,26.18333
1f62c7e0-7bc2-4286-bc14-67b8ae6aab08,10/3/2022,61.65,33.31666
1ae8849f-65ac-4923-aae8-4008064eb02c,10/3/2022,40.83333,22.28333
a2f8e834-f6ab-4b86-a03d-f5942315eaba,10/3/2022,66.11666,43.51666
29d42eeb-bd0d-413b-ba11-ffc465d89b0d,10/3/2022,53.3,30.05
123adba8-9be6-4d45-8414-b3bf7a2a08af,10/3/2022,76.73333,34.63333
122f7667-e001-49e6-8f06-f162ebac6c0a,10/3/2022,75.91666,47.18333
d50a3cd6-de61-4e0e-84b1-cdfd8faedf36,10/3/2022,31.11666,18.15
dd9a9703-1a84-441b-8dfd-1fb981fe2772,10/3/2022,66.71666,37.21666
4663d1c7-953c-4fcd-b956-59589ace05f1,10/3/2022,57.45,33.38333
b356f2fd-14dd-4671-9e48-e9a2b7c8ce55,10/3/2022,66.28333,40.2
245426ed-9275-4559-9c53-ab04e1bc50b7,10/3/2022,49.98333,32.41666
9d7a1532-900c-4bbe-acf7-e3094e8369d9,10/3/2022,74.1,51.81666
ee46265b-17f5-41fe-bc18-02c36693343f,10/3/2022,80.5,48.13333
216ea5ce-10b4-46a6-ab0b-64800b4cd92e,10/3/2022,71.75,41.98333
89498b9f-286f-411c-8c76-6f70617190c1,10/3/2022,60.01666,35.25
04d73aab-7a18-4e44-ad80-b37e2ba5d819,10/3/2022,82.21666,51.33333
2a996f12-5110-4f49-8488-d851c395f643,10/3/2022,59.31666,34.5
6c838eaa-a862-4042-85a4-7bf8284da118,10/3/2022,79.58333,52.11666
32220c49-9441-4b01-be8b-1831d119789b,10/3/2022,8.48333,4.36666
09a2904d-32db-43af-8383-e066e7061cdd,10/3/2022,28.65,17.36666
2d852431-a036-4376-9208-170f2bdb0cdc,10/3/2022,67.11666,39.41666
1ccbc76b-5e86-4d30-87dc-d8d5e07a6d8a,10/3/2022,68.03333,44.76666
b402dce3-ed3d-499b-9b88-fee7ab76e2d8,10/3/2022,47.65,26.66666
b692cec6-2666-408d-8b27-206f0386c77a,10/3/2022,9.66666,7.3
b590e431-4377-49a3-b693-1e51e08d1e25,10/3/2022,74.48333,41.76666
1f0b1d89-1f39-4a49-b3d6-18ab9b3dd68e,10/3/2022,69.05,33.68333
7b1f6cad-d6fd-4a11-87d1-893e448132ae,10/3/2022,75.31666,47.08333
d41bb8f7-d7bf-474c-90ee-57e02f239053,10/3/2022,75.9,44.06666
314c0942-9737-48f8-a371-c0470531be1a,10/3/2022,55.11666,35
0d6ac5c2-fa79-4ba7-8c76-89f31989dc60,10/3/2022,64.23333,41.03333
74dd6f6a-ae5c-4e44-b7e7-256774fac920,10/3/2022,41.45,19.53333
05cc231f-b665-4346-b3f8-057648d6b8ea,10/3/2022,76.98333,38.96666
0fe3fba1-db63-4450-a591-ebd8e6914a83,10/3/2022,78.45,46.3
76aafad4-0795-4d41-a04f-f65cfc68cc80,10/3/2022,53.38333,27.3
904ea74a-3f67-4744-b17b-507c90d57474,10/3/2022,8.76666,5.46666
ccb009b0-dc82-4a4c-8d0c-369a834c352a,10/3/2022,62.7,41.03333
f7c13930-1ec5-4f9a-bdc3-a2d21ebe12da,10/3/2022,78.68333,48.71666
a00be767-7f92-4533-b7d0-54a7503f9454,10/3/2022,53.41666,28.36666
9e3df438-c64c-467f-9f34-13d3aba219d5,10/3/2022,61.63333,30.75
7835aaba-3b98-453a-b8e5-9148ef1d5cb8,10/3/2022,69.61666,39.4
0ff45e8f-b9b1-4c4c-a4b3-b88a31dc4a3a,10/3/2022,55.33333,36.01666
22cbcbdd-c590-448c-b6a7-a379725d6b6c,10/3/2022,89.91666,54.36666
9f65bcb0-3d7e-4be1-96e1-6d14231cd2a3,10/3/2022,74.85,44.41666
fa9e4657-3a59-48cf-ae79-c67a499e5bb7,10/3/2022,70.7,28.88333
39755b89-7785-478c-bf33-fc48a54dec00,10/3/2022,10.18333,6.01666
54f31846-0e53-4cc2-90b9-d9023b69bebb,10/3/2022,64.21666,34.7
f694ae3b-1c54-4f3f-b2e6-b631017ee69f,10/3/2022,63.5,40.63333
92cee649-aabc-4611-b742-9a5c9b701fa0,10/3/2022,69.2,35.98333
b0676c04-3f75-4404-bade-cd0ba58844d1,10/3/2022,82.5,49.31666
717cc394-7973-4587-9646-f4dee6a342f9,10/3/2022,72.06666,46.33333
fe6f9fc0-b437-4f33-b808-50535150ec9c,10/3/2022,86.15,47.58333
6cf4042a-dded-420f-8740-480c6ab40767,10/3/2022,70.95,42.01666
d1a2b89a-0a01-456e-b6c2-6cbb72f83a06,10/3/2022,90.68333,41.31666
f3985231-af27-4636-8e1e-fce1e889bb1e,10/3/2022,66.91666,41.63333
09e92ae2-e7e4-4a82-8916-d2f702646337,10/3/2022,58.68333,36.38333
0f649d30-26eb-4d84-87b9-dca67128ebd7,10/3/2022,89.53333,54.63333
d39af1bf-c21b-4302-976f-c44357efa4eb,10/3/2022,80.03333,49.53333
b0e5b039-5a10-46e4-a324-f962610701a5,10/3/2022,20.28333,9.96666
b02a0c2d-a266-4aad-83f5-b5fb6e113550,10/3/2022,68.41666,40.38333
1acf1f60-9e22-4f58-b29d-2b9f61d3ed02,10/3/2022,68.4,43.88333
da3981a8-cd01-49cf-977e-830b89c5d626,10/3/2022,80.43333,50.31666
62b94e46-02da-4461-a20a-2737e6e01ea7,10/3/2022,52.2,32.8
d923bfe5-9bab-4ed6-b56d-c82d86f3fab2,10/3/2022,28.35,9.33333
b5dcc2e3-de9b-4756-b12f-32779b6e657c,10/3/2022,1.16666,1.13333
0f5424d4-1087-4ce0-b7c7-63bde3b95e12,10/3/2022,71.4,43.78333
57c16778-72ba-4a16-af1e-5f0ed5c31f18,10/3/2022,76.51666,46.43333
b615b3a1-dde7-4b00-b49d-7876d6cca808,10/3/2022,73.13333,43.55
9c860e78-77f3-456f-b1ce-5148021fcefa,10/3/2022,23.21666,14.38333
0d2b7d46-dbb4-451d-82a3-902932043010,10/3/2022,71.85,29.68333
ec0e29d8-3993-445a-88a1-3bbe01cf9264,10/3/2022,75.78333,43.81666
4cab4849-9db8-437b-b734-2b530946743f,10/3/2022,40.05,24.25
6e1baa60-c13b-4053-a938-900831fd4027,10/3/2022,63.81666,40.93333
3f721834-149a-48b7-a547-fca4362d78b7,10/3/2022,63.86666,43.15
335d37b7-9c92-41e7-b5db-e3b36190c205,10/3/2022,67.11666,42.15
c4fb9ba2-6219-478a-af32-23664f172f9e,10/3/2022,48.13333,28.16666
67e476b4-5a40-4df0-848f-f099b8e77b53,10/3/2022,74.26666,46.63333
85fa6b68-5df3-4b55-a80e-2e9055ca988f,10/3/2022,61.9,38.6
0000121e-42ca-4af1-a4d8-36fa3102f3e2,10/3/2022,62.73333,38.91666
7ad29e54-37c6-41c9-b512-0770c59bc828,10/3/2022,83.23333,54.46666
c6cc8c97-f951-4d6f-a3e7-fb37f4fc4cd5,10/3/2022,69.28333,39.81666
fbe22ff1-2622-45d8-a18a-8215a7d4adda,10/3/2022,70.81666,45.16666
ae64eb80-1c09-4b8b-a01e-61f30abfdd27,10/3/2022,40.95,23.05
a4212f8f-a09a-4fea-af7e-ff0c957a3d0e,10/3/2022,24.8,13.5
2dff55dd-80ee-42c7-9ed7-66a568fed9af,10/3/2022,68.15,26.66666
25be5875-91d6-46b0-8774-35bbed9f30f6,10/3/2022,71.01666,39.56666
994e31dd-3ea7-481e-8a93-c970016d2460,10/3/2022,70.56666,38.9
6f4804c9-0ffe-4fff-b1ce-e11b42455c31,10/3/2022,36.86666,22.65
2e9367b5-48cb-4329-9ba8-fae5fba9eee2,10/3/2022,7.11666,2.7
818807c2-b7c5-4e3e-bd6f-348ed7281b47,10/3/2022,60.46666,30.43333
063b2cec-2dee-416f-acac-2507e69a7ec6,10/3/2022,89.51666,54.4
987a448e-0780-47e1-b207-d643e0d1c64f,10/3/2022,49.03333,31.48333
8b6448db-dda3-4487-b9d1-73a876812d68,10/3/2022,72.51666,46.01666
9ab3bde0-2759-4683-9cde-d740c6e70bd3,10/3/2022,66.68333,37.96666
f40b2ab1-7ba3-4442-90ff-f22e771419d7,10/3/2022,68.68333,36.26666
88c87212-f2b2-415f-825d-8d19c4f4d13c,10/3/2022,70.28333,45.78333
35cec3ca-0b1a-4afc-945b-6290119efa5b,10/3/2022,38.61666,22.05
a72fde35-039d-4ae9-aa6b-f73b17cb05d0,10/3/2022,74.51666,45.76666
0e13f245-85c3-40a0-ae7a-e3a10811ce26,10/3/2022,67.61666,43.38333
ce6ceb6d-1747-48eb-b91b-387e2da872fe,10/3/2022,14.33333,8.58333
2ca33846-d585-49cd-9326-4641b7440146,10/3/2022,60.83333,36.93333
70c93e5d-d62f-45b7-af1d-bc2c9e188a16,10/3/2022,68.08333,40.85
a3e5e494-0341-45a0-9b89-e01c21da934b,10/3/2022,43.03333,26.66666
31745a4e-1df2-4743-a5a0-c0bd2de491c4,10/3/2022,83.45,50.85
9bcfe7f6-3546-44f4-a84b-9aad1edd9c4d,10/3/2022,62.91666,39.78333
f436f2e6-225a-4c76-873b-d9390d9be8a6,10/3/2022,56.5,33.66666
813ec285-d79f-49c6-97ce-71fda47e676f,10/3/2022,76.23333,42.71666
f820fb5f-b3ca-472a-b8b9-8c0888d92262,10/3/2022,81.1,37.63333
7b031e4a-b037-4893-a278-db9f3ea68f8e,10/3/2022,81.73333,45.81666
60bce9f9-e050-4bd3-8b63-2f6498efab0a,10/3/2022,50.83333,29.95
1e43cf37-4253-4e27-a703-9a552e010a7d,10/3/2022,60.18333,36.81666
1a6f9b7b-87a6-452a-add6-20cc252a1dfc,10/3/2022,81.05,44.13333
e6da86f3-3fbf-42ae-8dd5-d92d8c763a52,10/3/2022,58.08333,33.63333
f681cb50-142f-4042-9482-2f798785e209,10/3/2022,72.65,44.81666
1fef8b23-2a71-4a40-803f-ba9b045cc1e5,10/3/2022,46.35,28.05
80d02c5d-2ad1-4e2d-ad18-b3bba53f01da,10/3/2022,74.41666,46.28333
24d5f3c1-0cb2-4b04-bcdd-a7839ce0dbe3,10/3/2022,82.3,46.45
83b3b726-5dd8-4a69-8d22-5f7542702767,10/3/2022,81.15,50.35
8c59aa8b-4529-41d0-9abe-206b8a116a2d,10/3/2022,45,27.65
78d304f5-8499-481b-8816-c5128bfcb259,10/3/2022,70.55,35.11666
ce64dbec-c118-41c8-a9f8-44af3cd4128b,10/3/2022,66.93333,39.31666
f90df814-fef3-465e-9b13-736b1d7f3024,10/3/2022,71.96666,42.6
c4ab3f81-bb2a-4ca7-8e5e-51eeb50f4426,10/3/2022,46.8,22.15
99527458-ac64-4fe3-8073-2a4684eb3999,10/3/2022,57.78333,28.13333
e2855af3-a307-459e-bd87-2d18f7cc1642,10/3/2022,66.25,40.85
7109115d-1711-4af4-b4ef-202b1e23b09a,10/3/2022,49.08333,29.7
bf5f3f78-6b82-435b-bfe5-e81d0382e6d2,10/3/2022,46.18333,27.01666
682489c7-4f46-4895-a74c-a50838aa9f43,10/3/2022,58.7,31.11666
e7a55935-68d3-49e5-bda6-6b1daef94462,10/3/2022,33.51666,20.95
41cd7e3f-bb31-4098-a596-7c462c802def,10/3/2022,59.7,35.68333
ba5a9791-18d3-4533-b2f9-e4b278a3bc85,10/3/2022,58.78333,36.8
860f5c99-fa87-439c-94ce-02c62369387a,10/3/2022,21.36666,12.4
a3cc376a-2b8c-40cf-ac34-1ee59d56a2fd,10/3/2022,82.28333,52.53333
d0cc5812-d550-4d17-a491-50787b4a294b,10/3/2022,46.51666,30.66666
6a54d0bd-c5ee-4a7c-af72-243b926ca236,10/3/2022,19.03333,8.61666
4e83185b-9368-44f7-8577-0b6a29c9d91a,10/3/2022,60.01666,34.5
52d6c63b-a89d-439e-8533-b05fa9dc0426,10/3/2022,72.6,41.95
b45df3a1-f7dc-4192-a2fe-a89e8dd66d9a,10/3/2022,70.86666,44.28333
f006d0f8-338e-414c-af1d-68c8321af2a5,10/3/2022,34,20.78333
99f4185f-aeef-40aa-a2a1-56b077d7374a,10/3/2022,71.63333,44.18333
1890034f-97fd-48ea-9214-fd0ab9b2501b,10/3/2022,50.55,21.16666
2bc99e92-42c4-45fc-a383-e847e6c14401,10/3/2022,40.78333,26.05
331bc78d-1080-4026-ac32-7c50a32c1fad,10/3/2022,62.93333,35.33333
aaba1c2d-49e1-42a5-89b7-6badc7ffb511,10/3/2022,72.5,42.15
bad04510-1481-45aa-8cd0-badd3586f27a,10/3/2022,51.75,30.4
f237899c-dddf-4653-808d-10bba9a5b07a,10/3/2022,64.21666,31.93333
904c6055-fbb2-40db-b00a-a464899fe632,10/3/2022,69.3,41.4
bb1909a1-d860-4e80-bb35-919cae7bfd11,10/3/2022,71.65,43.28333
c45d4427-617b-41fb-b077-36c86c19e9b2,10/3/2022,74.06666,46.85
8f5974ed-21b8-4257-8816-afe72b7687e4,10/3/2022,72.13333,41.58333
2936666f-6147-4e92-bf65-5149b86224f7,10/3/2022,51.56666,28.05
8732550e-56b3-4ef6-bd4e-033cd3901a52,10/3/2022,28.11666,13.4
6192a504-1a0e-458c-8227-7052c304f760,10/3/2022,66.55,39.16666
4453f4fd-7d68-4bfa-9a5b-58cfd131c559,10/3/2022,66.08333,35.71666
95fadc96-edd6-402d-8249-a46b7b497888,10/3/2022,70.65,49.58333
0625847f-3462-4495-819e-384d752ca1ce,10/3/2022,17.58333,10.85
fc83c8e0-dc49-4c74-bc0e-443847a8e79a,10/3/2022,79.6,42.7
dc8c452a-142d-4414-8d87-4e04a75871ef,10/3/2022,51.75,29.93333
1b741936-1733-4379-bec1-024a632fafd1,10/3/2022,54.48333,28.2
2881b63c-4326-4a16-b5a2-cfe7e260ddab,10/3/2022,30.5,19.31666
b3c79cdf-28c5-4055-9517-966d680b676d,10/3/2022,74.51666,51.4
edb47c8c-dd35-42ce-9f2f-f0f95ab5ceca,10/3/2022,68.73333,34.45
074aebbe-8fe7-4e06-9e54-215d152c5127,10/3/2022,32.81666,18.56666
dd027d4c-d8a6-4c7c-ba75-cdeb02ff4eb3,10/3/2022,84.26666,41.46666
d4b63da3-87c6-45ca-a08f-e94823b1a73d,10/3/2022,24.5,8.08333
c4ec84fd-fca4-466f-8f23-b4739399d0ff,10/3/2022,74.98333,41.96666
33ae7c72-2299-4873-ad4d-c11af00ee63a,10/3/2022,22.53333,13
ebd30d03-eb87-47e4-90c1-94d04bb978bf,10/3/2022,3.96666,3.2
a154c8a3-72b9-467a-83c8-ea61b3a55ce2,10/3/2022,6.33333,4.33333
0e0fba89-f0d0-4c3a-b027-a9137b355ef6,10/3/2022,2.5,1.6
3b504f3e-73ee-4a05-becb-063cac95c1bc,10/3/2022,20.88333,12.03333
b9f3a79b-72db-4493-bfef-d0c33c7985f4,10/3/2022,80.15,48.81666
755696b8-7bb2-49c3-874f-9f7502f2c746,10/3/2022,78.38333,44.43333
5ff74a5d-d4e9-487e-b949-2476fb9a054b,10/3/2022,76.51666,50.28333
e17472e1-3334-41af-a6a7-b8684e8fbc86,10/3/2022,31.95,16.96666
3dde628a-6303-4ac1-b3ff-ae7e4b912117,10/3/2022,12.45,8.48333
6399dff6-daf9-4bbf-9a5b-dfb4cd6d8e4e,10/3/2022,55.85,33.9
43d5771f-4f61-49cd-8e0f-af0e3cd887d4,10/3/2022,53.83333,34.2
99a8eb81-8fa3-4483-81db-94959cfae0c9,10/3/2022,71.56666,45.06666
ad5a1fc9-880b-4b7e-968f-ea1a0022d82b,10/3/2022,39.11666,19.95
9dc18c52-52d1-492e-a951-961da5bd2c55,10/3/2022,59.8,35.05
f13beaa7-359d-42db-910f-3a623f1b9d2d,10/3/2022,68.11666,43.45
bfd0d598-2c03-497b-b1a2-427085042c54,10/3/2022,0.46666,0
6522fae7-8704-429e-90a7-d449096356f8,10/3/2022,64.58333,33.56666
aaa6c3f6-f318-48af-a618-227129cef951,10/3/2022,64.16666,37.53333
f68b9f60-5b50-49d1-9617-a081765fd6ac,10/3/2022,58.66666,36.35
b62a318f-7860-448f-978e-726812cb04c3,10/3/2022,32.9,16.78333
42d1861f-7e1c-4d83-b912-84a7351870c4,10/3/2022,34.31666,19.7
bc079d17-2d44-442b-8bb5-40e9e3d7c161,10/3/2022,57.3,36.51666
fcd39e00-30e7-4893-9a26-907e29d33f22,10/3/2022,66.05,41.85
d5b92e0a-b71d-4fe4-9590-c784e402246a,10/3/2022,72.83333,41.96666
5070b315-eba0-4478-bd47-2fc1318bec56,10/3/2022,69.13333,35.86666
8b58fe38-1968-41e3-ae48-581e0bf98a2b,10/3/2022,39.91666,18.83333
d1326348-cea6-4e6b-bf82-b536959797ad,10/3/2022,80.96666,51.26666
e4849005-bd6f-4c44-bfb5-09c0a70c672c,10/3/2022,59.76666,25.96666
0c09298b-4156-483c-b8ca-f7bff13693d3,10/3/2022,58.58333,30.76666
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,10/3/2022,78.26666,47.86666
51c68f62-48e2-41cd-bb27-45c4f79beb69,10/3/2022,45.76666,26.71666
e4764db0-0e1b-4de6-8ce8-3df3a186f0a2,10/3/2022,28.38333,15.88333
1c91b39f-dd34-4a88-90a2-88c75dd4c286,10/3/2022,76.11666,42.16666
1ca49267-67d3-4702-a9a4-5247d3632440,10/3/2022,52,30.55
5dd17596-5fbf-45e0-83fc-03051c652f3e,10/3/2022,62.66666,39.18333
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,10/3/2022,71.15,40.3
208e8401-5bae-45ec-aa3d-4f27c9d708af,10/3/2022,61.5,37.4
7ea0bde7-40e4-4e95-b783-1e2baf776393,10/3/2022,13.86666,8.73333
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,10/3/2022,45.33333,22.41666
74fc9fc2-6663-4fa8-862b-9c19d1bc28b6,10/3/2022,57.95,38
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,10/3/2022,69.81666,44.8
87f27086-4a8a-4788-aed7-dc3d96ea9b3b,10/3/2022,57.3,33.08333
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,10/3/2022,76.58333,49.66666
4bda7aff-20b6-4a80-9950-94f5be53d367,10/3/2022,71.35,41.11666
9c6be7ac-5195-4cc3-837d-d0028b069729,10/3/2022,61.01666,32.05
efb2d2bf-17c7-449f-92dc-2a39d6adc0ea,10/3/2022,32.68333,15.48333
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,10/3/2022,74.75,46.21666
e2538684-2159-426b-91e6-0556038afe8f,10/3/2022,69.2,38.8
27b43006-eaa1-4cab-9d4d-7d964ff20c01,10/3/2022,28.31666,11.68333
c56ea745-1639-4398-9101-7cbe58d211ff,10/3/2022,76.9,48.13333
b5d818d9-f75f-48d5-8bb2-092e8ced6624,10/3/2022,85.63333,51.41666
c026ba66-b8ec-49bc-9058-67fa85752301,10/3/2022,27.56666,14.86666
51f43815-5e86-4089-bb2d-4c4c1ac30b0d,10/3/2022,78.98333,45.26666
0c4f1e87-6617-416f-a72f-486156d86a27,10/3/2022,53.06666,31.08333
145a6f5c-a37f-4935-8063-4feffbbbc2eb,10/3/2022,82.35,45.61666
40d49b0e-cd87-4696-bb4a-b3f8deea9958,10/3/2022,81.71666,51.38333
dfdb5601-19a0-48b3-a12b-0ff5c68bccf2,10/3/2022,67.91666,28.46666
4307bb54-20d6-438a-8042-16ee5a97f359,10/3/2022,46.16666,25.81666
856de445-fc98-4a65-acdf-edd14ba02796,10/3/2022,54.9,32.83333
d202e25b-27cd-4909-9db9-15edf5914a58,10/3/2022,63.85,39.08333
efa5d85f-5ba5-47fc-bef5-756958f3bd9b,10/3/2022,80.48333,44.6
e466931e-984c-49d4-8ea8-fcf214e20a58,10/3/2022,50.45,30.61666
1638f514-85b0-4386-8d55-a8c6064e4589,10/3/2022,85.06666,55.68333
65d7b190-44fc-4ba9-8c83-764a55731611,10/3/2022,75.33333,44.93333
9616fbbd-c5f6-4890-9e6b-6a3024f864d5,10/3/2022,67.8,41.56666
c8ca3cef-113b-4599-8bcf-0c287fc0c8f0,10/3/2022,66.48333,44.35
6d9e33c4-0607-4802-92c7-e2d2dd11b4ef,10/3/2022,71.01666,36.08333
cf1a5f00-9bd3-487f-a27b-058fe00bc2df,10/3/2022,72.16666,46.75
cd4f5f46-eb52-4acb-b9f1-0201e19f780e,10/3/2022,79.86666,46.03333
0f52f8b9-6385-4655-97bf-5b734e4f92f5,10/3/2022,52.45,33.25
f628cc9a-b9bd-424c-8d4a-63f78c1484b8,10/3/2022,77.83333,39.2
23455555-2994-48cd-8e70-d5265774f5d2,10/3/2022,75,42.78333
a9f23369-5900-41e1-9273-376501276bd7,10/3/2022,38.2,25.16666
17e9e66a-d4ca-4b0b-a538-e02ac873c804,10/3/2022,60.2,38.03333
5dc8055d-e535-4fdc-b7d7-116709cc9dec,10/3/2022,58.15,35.7
488337bc-1b65-46df-92b0-7401adcd158b,10/3/2022,68.68333,40.78333
dee8f2fa-d628-4758-bf63-e6d8eebdcabc,10/3/2022,49.71666,25.76666
2ac0d2a5-ebe1-47d9-b5f9-2de3858d1c2f,10/3/2022,64.8,40.1
38a846ca-58c2-4445-b666-a5321ad6cd2c,10/3/2022,47.43333,24.71666
e1159b4e-7db0-4f82-b166-a57d49f36c50,10/3/2022,76.53333,45.66666
976b3d8b-acc8-4a85-84c2-09d74ab94245,10/3/2022,47.7,26.3
4341d06c-3f46-4d24-b5c2-fc6b032f6e23,10/3/2022,37.61666,21.86666
948e24f1-5585-4e1a-ae78-2a2ecc0e4a3e,10/3/2022,54.36666,32.56666
8e34fca2-0335-4f45-b7a8-61df0b37e1de,10/3/2022,70.8,44.6
73fb7937-cd86-4158-8061-8ceddee7ee0c,10/3/2022,59.1,38.71666
e97d223a-b623-4857-9a92-1183a8acee23,10/3/2022,44.7,22.5
f93f6cef-8f4e-4c2b-b9a2-1cee8420be85,10/3/2022,86.55,55.58333
b663f50c-d2ba-4aa7-b036-fc7ef1eea1f4,10/3/2022,60.58333,39.66666
457fd69d-4fb1-4ee2-9bec-0f3404e0f28a,10/3/2022,55.18333,31.51666
3150f00c-5da0-4155-a29b-db98d1bf0b20,10/3/2022,70.68333,41.15
f353535f-71a0-4411-8b12-18a75545d358,10/3/2022,63.13333,35.15
decc8f1f-25a4-455b-8604-ea95cb8e9767,10/3/2022,42.98333,23.15
85780a02-f847-428d-86c5-46ab376a8bba,10/3/2022,79.2,49.56666
17acf7bb-259d-4e93-8d59-1ac1c872eb03,10/3/2022,68.85,45.16666
1f9169c8-49bd-441a-87fd-886ec83cf1c9,10/3/2022,64.06666,32.46666
bab1bd41-d0b8-4742-9394-d4d3fadb4600,10/3/2022,63.35,38.21666
0f1d835e-4516-40f9-8d15-de3d22669118,10/3/2022,54.1,33.5
92317043-5305-434e-a81d-7ba222ce0bc8,10/3/2022,71.55,39.88333
2532738e-b38a-454d-9a6d-01a16a5ffa11,10/3/2022,77.73333,42.95
8c79b0dd-340f-421d-9377-1985c7b1ddb1,10/3/2022,47.63333,29.01666
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,10/3/2022,60.76666,26.91666
71ed57b7-5990-4be1-9e7c-86c2d579dba0,10/3/2022,48.11666,31.88333
9c7f2ed3-72c1-4a03-a012-e2484c857705,10/3/2022,54.9,35.88333
68120f5f-7265-40a6-9ce4-48f16e20d3b6,10/3/2022,67.15,45.43333
7ef99827-607b-4add-9702-817570cd8c71,10/3/2022,67.73333,40.28333
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,10/3/2022,71.83333,45.71666
f5531d9e-15a5-41c0-8cad-59ac6b3062d0,10/3/2022,56.85,29.4
315b1906-7c4a-4c88-ae96-5078475a0d1a,10/3/2022,42.31666,24.58333
2fc8def0-0c51-4a0f-a2b3-2873bf55af8f,10/3/2022,67.58333,40.4
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,10/3/2022,41.56666,21.28333
0d0cf513-f7ff-43a0-9a47-080d67505ff6,10/3/2022,39.06666,25.81666
515790fe-a75c-4cb5-a771-f0f849ddc81d,10/3/2022,0.25,0
615de540-b8f8-45fb-b747-d7c917290621,10/3/2022,63.81666,38.18333
df667be8-b1ea-44fb-9c30-0619712e50ab,10/3/2022,24.2,11.06666
cf780027-663b-4d09-b52a-96014af1d864,10/3/2022,74.65,49.55
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,10/3/2022,56.48333,34.23333
10331f84-271a-4d04-87db-c1f06705b140,10/3/2022,66.66666,39.2
